date,location,official_daily_high_f,openmeteo_daily_max_f,old_actual_high_f,max_hourly_tmpf,old_minus_official,openmeteo_minus_official,max_hourly_minus_official
2023-07-25,NYC,86.0,83.3,83.3,85.0,-2.700000000000003,-2.700000000000003,-1.0
2023-07-26,NYC,87.0,85.9,85.9,86.0,-1.0999999999999943,-1.0999999999999943,-1.0
2023-07-27,NYC,92.0,92.4,92.4,91.0,0.4000000000000057,0.4000000000000057,-1.0
2023-07-28,NYC,92.0,93.2,93.2,91.0,1.2000000000000028,1.2000000000000028,-1.0
2023-07-29,NYC,89.0,92.4,92.4,88.0,3.4000000000000057,3.4000000000000057,-1.0
2023-07-30,NYC,80.0,78.7,78.7,79.0,-1.2999999999999972,-1.2999999999999972,-1.0
2023-07-31,NYC,85.0,84.5,84.5,84.0,-0.5,-0.5,-1.0
2023-08-01,NYC,82.0,80.1,80.1,80.0,-1.9000000000000057,-1.9000000000000057,-2.0
2023-08-02,NYC,81.0,81.2,81.2,80.0,0.20000000000000284,0.20000000000000284,-1.0
2023-08-03,NYC,80.0,79.4,79.4,79.0,-0.5999999999999943,-0.5999999999999943,-1.0
2023-08-04,NYC,77.0,81.1,81.1,76.0,4.099999999999994,4.099999999999994,-1.0
2023-08-05,NYC,87.0,86.4,86.4,85.0,-0.5999999999999943,-0.5999999999999943,-2.0
2023-08-06,NYC,87.0,86.8,86.8,87.0,-0.20000000000000284,-0.20000000000000284,0.0
2023-08-07,NYC,81.0,81.1,81.1,80.0,0.09999999999999432,0.09999999999999432,-1.0
2023-08-08,NYC,80.0,80.5,80.5,79.0,0.5,0.5,-1.0
2023-08-09,NYC,86.0,84.7,84.7,86.0,-1.2999999999999972,-1.2999999999999972,0.0
2023-08-10,NYC,81.0,77.9,77.9,80.0,-3.0999999999999943,-3.0999999999999943,-1.0
2023-08-11,NYC,85.0,83.5,83.5,84.0,-1.5,-1.5,-1.0
2023-08-12,NYC,85.0,81.6,81.6,85.0,-3.4000000000000057,-3.4000000000000057,0.0
2023-08-13,NYC,88.0,86.2,86.2,86.0,-1.7999999999999972,-1.7999999999999972,-2.0
2023-08-14,NYC,87.0,87.2,87.2,85.0,0.20000000000000284,0.20000000000000284,-2.0
2023-08-15,NYC,80.0,79.7,79.7,80.0,-0.29999999999999716,-0.29999999999999716,0.0
2023-08-16,NYC,82.0,79.8,79.8,81.0,-2.200000000000003,-2.200000000000003,-1.0
2023-08-17,NYC,79.0,77.9,77.9,78.8,-1.0999999999999943,-1.0999999999999943,-0.20000000000000284
2023-08-18,NYC,80.0,80.2,80.2,79.0,0.20000000000000284,0.20000000000000284,-1.0
2023-08-19,NYC,78.0,79.0,79.0,78.0,1.0,1.0,0.0
2023-08-20,NYC,85.0,85.3,85.3,84.0,0.29999999999999716,0.29999999999999716,-1.0
2023-08-21,NYC,88.0,87.3,87.3,87.0,-0.7000000000000028,-0.7000000000000028,-1.0
2023-08-22,NYC,79.0,78.4,78.4,78.8,-0.5999999999999943,-0.5999999999999943,-0.20000000000000284
2023-08-23,NYC,80.0,78.1,78.1,80.0,-1.9000000000000057,-1.9000000000000057,0.0
2023-08-24,NYC,73.0,75.5,75.5,73.4,2.5,2.5,0.4000000000000057
2023-08-25,NYC,78.0,81.9,81.9,78.0,3.9000000000000057,3.9000000000000057,0.0
2023-08-26,NYC,84.0,85.7,85.7,84.0,1.7000000000000028,1.7000000000000028,0.0
2023-08-27,NYC,84.0,82.1,82.1,83.0,-1.9000000000000057,-1.9000000000000057,-1.0
2023-08-28,NYC,76.0,77.1,77.1,75.0,1.0999999999999943,1.0999999999999943,-1.0
2023-08-29,NYC,80.0,80.9,80.9,79.0,0.9000000000000057,0.9000000000000057,-1.0
2023-08-30,NYC,83.0,84.4,84.4,83.0,1.4000000000000057,1.4000000000000057,0.0
2023-08-31,NYC,77.0,76.4,76.4,76.0,-0.5999999999999943,-0.5999999999999943,-1.0
2023-09-01,NYC,76.0,75.5,75.5,75.0,-0.5,-0.5,-1.0
2023-09-02,NYC,79.0,80.6,80.6,78.0,1.5999999999999943,1.5999999999999943,-1.0
2023-09-03,NYC,88.0,89.0,89.0,88.0,1.0,1.0,0.0
2023-09-04,NYC,89.0,91.3,91.3,87.0,2.299999999999997,2.299999999999997,-2.0
2023-09-05,NYC,92.0,93.2,93.2,90.0,1.2000000000000028,1.2000000000000028,-2.0
2023-09-06,NYC,93.0,94.2,94.2,93.0,1.2000000000000028,1.2000000000000028,0.0
2023-09-07,NYC,93.0,93.1,93.1,93.0,0.09999999999999432,0.09999999999999432,0.0
2023-09-08,NYC,90.0,87.5,87.5,89.0,-2.5,-2.5,-1.0
2023-09-09,NYC,84.0,83.4,83.4,84.0,-0.5999999999999943,-0.5999999999999943,0.0
2023-09-10,NYC,77.0,75.7,75.7,76.0,-1.2999999999999972,-1.2999999999999972,-1.0
2023-09-11,NYC,82.0,82.0,82.0,81.0,0.0,0.0,-1.0
2023-09-12,NYC,82.0,83.0,83.0,82.0,1.0,1.0,0.0
2023-09-13,NYC,79.0,79.3,79.3,78.0,0.29999999999999716,0.29999999999999716,-1.0
2023-09-14,NYC,77.0,76.7,76.7,76.0,-0.29999999999999716,-0.29999999999999716,-1.0
2023-09-15,NYC,69.0,70.2,70.2,68.0,1.2000000000000028,1.2000000000000028,-1.0
2023-09-16,NYC,75.0,75.6,75.6,74.0,0.5999999999999943,0.5999999999999943,-1.0
2023-09-17,NYC,77.0,75.3,75.3,76.0,-1.7000000000000028,-1.7000000000000028,-1.0
2023-09-18,NYC,68.0,70.1,70.1,68.0,2.0999999999999943,2.0999999999999943,0.0
2023-09-19,NYC,72.0,73.8,73.8,72.0,1.7999999999999972,1.7999999999999972,0.0
2023-09-20,NYC,74.0,74.0,74.0,72.0,0.0,0.0,-2.0
2023-09-21,NYC,71.0,72.8,72.8,71.0,1.7999999999999972,1.7999999999999972,0.0
2023-09-22,NYC,71.0,71.2,71.2,70.0,0.20000000000000284,0.20000000000000284,-1.0
2023-09-23,NYC,63.0,61.4,61.4,63.0,-1.6000000000000014,-1.6000000000000014,0.0
2023-09-24,NYC,66.0,66.1,66.1,66.0,0.09999999999999432,0.09999999999999432,0.0
2023-09-25,NYC,66.0,62.7,62.7,66.0,-3.299999999999997,-3.299999999999997,0.0
2023-09-26,NYC,60.0,62.9,62.9,60.8,2.8999999999999986,2.8999999999999986,0.7999999999999972
2023-09-27,NYC,64.0,63.7,63.7,63.0,-0.29999999999999716,-0.29999999999999716,-1.0
2023-09-28,NYC,65.0,64.8,64.8,64.0,-0.20000000000000284,-0.20000000000000284,-1.0
2023-09-29,NYC,63.0,62.2,62.2,63.0,-0.7999999999999972,-0.7999999999999972,0.0
2023-09-30,NYC,66.0,71.0,71.0,66.0,5.0,5.0,0.0
2023-10-01,NYC,76.0,76.7,76.7,76.0,0.7000000000000028,0.7000000000000028,0.0
2023-10-02,NYC,77.0,76.9,76.9,77.0,-0.09999999999999432,-0.09999999999999432,0.0
2023-10-03,NYC,80.0,80.7,80.7,80.0,0.7000000000000028,0.7000000000000028,0.0
2023-10-04,NYC,83.0,81.6,81.6,82.0,-1.4000000000000057,-1.4000000000000057,-1.0
2023-10-05,NYC,77.0,75.2,75.2,76.0,-1.7999999999999972,-1.7999999999999972,-1.0
2023-10-06,NYC,71.0,72.1,72.1,71.0,1.0999999999999943,1.0999999999999943,0.0
2023-10-07,NYC,69.0,69.3,69.3,69.0,0.29999999999999716,0.29999999999999716,0.0
2023-10-08,NYC,59.0,62.1,62.1,58.0,3.1000000000000014,3.1000000000000014,-1.0
2023-10-09,NYC,60.0,60.2,60.2,59.0,0.20000000000000284,0.20000000000000284,-1.0
2023-10-10,NYC,63.0,64.0,64.0,62.0,1.0,1.0,-1.0
2023-10-11,NYC,69.0,68.7,68.7,69.0,-0.29999999999999716,-0.29999999999999716,0.0
2023-10-12,NYC,69.0,69.1,69.1,68.0,0.09999999999999432,0.09999999999999432,-1.0
2023-10-13,NYC,63.0,63.4,63.4,62.0,0.3999999999999986,0.3999999999999986,-1.0
2023-10-14,NYC,56.0,52.5,52.5,56.0,-3.5,-3.5,0.0
2023-10-15,NYC,60.0,61.6,61.6,59.0,1.6000000000000014,1.6000000000000014,-1.0
2023-10-16,NYC,63.0,63.8,63.8,63.0,0.7999999999999972,0.7999999999999972,0.0
2023-10-17,NYC,61.0,62.4,62.4,61.0,1.3999999999999986,1.3999999999999986,0.0
2023-10-18,NYC,63.0,62.8,62.8,62.0,-0.20000000000000284,-0.20000000000000284,-1.0
2023-10-19,NYC,64.0,64.4,64.4,64.0,0.4000000000000057,0.4000000000000057,0.0
2023-10-20,NYC,63.0,62.4,62.4,63.0,-0.6000000000000014,-0.6000000000000014,0.0
2023-10-21,NYC,63.0,63.4,63.4,62.0,0.3999999999999986,0.3999999999999986,-1.0
2023-10-22,NYC,57.0,56.2,56.2,57.0,-0.7999999999999972,-0.7999999999999972,0.0
2023-10-23,NYC,60.0,61.2,61.2,59.0,1.2000000000000028,1.2000000000000028,-1.0
2023-10-24,NYC,65.0,63.6,63.6,64.0,-1.3999999999999986,-1.3999999999999986,-1.0
2023-10-25,NYC,72.0,71.2,71.2,71.0,-0.7999999999999972,-0.7999999999999972,-1.0
2023-10-26,NYC,77.0,78.5,78.5,77.0,1.5,1.5,0.0
2023-10-27,NYC,74.0,76.5,76.5,73.0,2.5,2.5,-1.0
2023-10-28,NYC,80.0,80.1,80.1,79.0,0.09999999999999432,0.09999999999999432,-1.0
2023-10-29,NYC,63.0,61.1,61.1,63.0,-1.8999999999999986,-1.8999999999999986,0.0
2023-10-30,NYC,60.0,65.1,65.1,60.0,5.099999999999994,5.099999999999994,0.0
2023-10-31,NYC,51.0,51.3,51.3,51.0,0.29999999999999716,0.29999999999999716,0.0
2023-11-01,NYC,49.0,49.2,49.2,48.0,0.20000000000000284,0.20000000000000284,-1.0
2023-11-02,NYC,48.0,49.4,49.4,48.0,1.3999999999999986,1.3999999999999986,0.0
2023-11-03,NYC,55.0,55.3,55.3,55.0,0.29999999999999716,0.29999999999999716,0.0
2023-11-04,NYC,61.0,58.8,58.8,60.8,-2.200000000000003,-2.200000000000003,-0.20000000000000284
2023-11-05,NYC,65.0,62.6,62.6,64.0,-2.3999999999999986,-2.3999999999999986,-1.0
2023-11-06,NYC,56.0,53.8,53.8,56.0,-2.200000000000003,-2.200000000000003,0.0
2023-11-07,NYC,64.0,68.3,68.3,63.0,4.299999999999997,4.299999999999997,-1.0
2023-11-08,NYC,54.0,51.7,51.7,53.0,-2.299999999999997,-2.299999999999997,-1.0
2023-11-09,NYC,57.0,58.8,58.8,57.0,1.7999999999999972,1.7999999999999972,0.0
2023-11-10,NYC,53.0,51.2,51.2,53.0,-1.7999999999999972,-1.7999999999999972,0.0
2023-11-11,NYC,55.0,53.5,53.5,54.0,-1.5,-1.5,-1.0
2023-11-12,NYC,44.0,44.9,44.9,44.0,0.8999999999999986,0.8999999999999986,0.0
2023-11-13,NYC,49.0,47.7,47.7,48.0,-1.2999999999999972,-1.2999999999999972,-1.0
2023-11-14,NYC,53.0,51.5,51.5,53.0,-1.5,-1.5,0.0
2023-11-15,NYC,53.0,51.0,51.0,53.0,-2.0,-2.0,0.0
2023-11-16,NYC,65.0,63.8,63.8,64.0,-1.2000000000000028,-1.2000000000000028,-1.0
2023-11-17,NYC,67.0,66.2,66.2,67.0,-0.7999999999999972,-0.7999999999999972,0.0
2023-11-18,NYC,63.0,56.0,56.0,62.0,-7.0,-7.0,-1.0
2023-11-19,NYC,55.0,54.0,54.0,55.0,-1.0,-1.0,0.0
2023-11-20,NYC,46.0,44.5,44.5,45.0,-1.5,-1.5,-1.0
2023-11-21,NYC,48.0,46.5,46.5,47.0,-1.5,-1.5,-1.0
2023-11-22,NYC,54.0,57.4,57.4,54.0,3.3999999999999986,3.3999999999999986,0.0
2023-11-23,NYC,52.0,51.8,51.8,52.0,-0.20000000000000284,-0.20000000000000284,0.0
2023-11-24,NYC,51.0,49.2,49.2,51.0,-1.7999999999999972,-1.7999999999999972,0.0
2023-11-25,NYC,40.0,39.3,39.3,39.0,-0.7000000000000028,-0.7000000000000028,-1.0
2023-11-26,NYC,56.0,50.7,50.7,55.0,-5.299999999999997,-5.299999999999997,-1.0
2023-11-27,NYC,56.0,55.2,55.2,55.0,-0.7999999999999972,-0.7999999999999972,-1.0
2023-11-28,NYC,41.0,38.4,38.4,40.0,-2.6000000000000014,-2.6000000000000014,-1.0
2023-11-29,NYC,38.0,36.5,36.5,37.0,-1.5,-1.5,-1.0
2023-11-30,NYC,51.0,48.8,48.8,50.0,-2.200000000000003,-2.200000000000003,-1.0
2023-12-01,NYC,51.0,45.9,45.9,50.0,-5.100000000000001,-5.100000000000001,-1.0
2023-12-02,NYC,60.0,61.3,61.3,59.0,1.2999999999999972,1.2999999999999972,-1.0
2023-12-03,NYC,53.0,49.9,49.9,53.6,-3.1000000000000014,-3.1000000000000014,0.6000000000000014
2023-12-04,NYC,54.0,51.3,51.3,52.0,-2.700000000000003,-2.700000000000003,-2.0
2023-12-05,NYC,43.0,43.9,43.9,43.0,0.8999999999999986,0.8999999999999986,0.0
2023-12-06,NYC,43.0,40.9,40.9,41.0,-2.1000000000000014,-2.1000000000000014,-2.0
2023-12-07,NYC,39.0,38.1,38.1,39.0,-0.8999999999999986,-0.8999999999999986,0.0
2023-12-08,NYC,51.0,48.5,48.5,50.0,-2.5,-2.5,-1.0
2023-12-09,NYC,59.0,56.3,56.3,58.0,-2.700000000000003,-2.700000000000003,-1.0
2023-12-10,NYC,61.0,61.8,61.8,61.0,0.7999999999999972,0.7999999999999972,0.0
2023-12-11,NYC,50.0,57.4,57.4,48.0,7.399999999999999,7.399999999999999,-2.0
2023-12-12,NYC,44.0,42.9,42.9,44.0,-1.1000000000000014,-1.1000000000000014,0.0
2023-12-13,NYC,47.0,45.0,45.0,47.0,-2.0,-2.0,0.0
2023-12-14,NYC,41.0,40.2,40.2,40.0,-0.7999999999999972,-0.7999999999999972,-1.0
2023-12-15,NYC,58.0,54.9,54.9,58.0,-3.1000000000000014,-3.1000000000000014,0.0
2023-12-16,NYC,54.0,52.7,52.7,54.0,-1.2999999999999972,-1.2999999999999972,0.0
2023-12-17,NYC,59.0,55.7,55.7,59.0,-3.299999999999997,-3.299999999999997,0.0
2023-12-18,NYC,62.0,60.2,60.2,62.0,-1.7999999999999972,-1.7999999999999972,0.0
2023-12-19,NYC,44.0,42.6,42.6,43.0,-1.3999999999999986,-1.3999999999999986,-1.0
2023-12-20,NYC,46.0,45.5,45.5,45.0,-0.5,-0.5,-1.0
2023-12-21,NYC,42.0,39.3,39.3,42.0,-2.700000000000003,-2.700000000000003,0.0
2023-12-22,NYC,37.0,37.0,37.0,37.0,0.0,0.0,0.0
2023-12-23,NYC,44.0,42.0,42.0,44.0,-2.0,-2.0,0.0
2023-12-24,NYC,49.0,46.9,46.9,48.0,-2.1000000000000014,-2.1000000000000014,-1.0
2023-12-25,NYC,49.0,51.6,51.6,49.0,2.6000000000000014,2.6000000000000014,0.0
2023-12-26,NYC,51.0,45.4,45.4,51.0,-5.600000000000001,-5.600000000000001,0.0
2023-12-27,NYC,50.0,47.0,47.0,50.0,-3.0,-3.0,0.0
2023-12-28,NYC,55.0,52.8,52.8,55.0,-2.200000000000003,-2.200000000000003,0.0
2023-12-29,NYC,55.0,55.5,55.5,55.0,0.5,0.5,0.0
2023-12-30,NYC,46.0,46.4,46.4,46.0,0.3999999999999986,0.3999999999999986,0.0
2023-12-31,NYC,43.0,43.4,43.4,43.0,0.3999999999999986,0.3999999999999986,0.0
2024-01-01,NYC,47.0,45.4,45.4,46.0,-1.6000000000000014,-1.6000000000000014,-1.0
2024-01-02,NYC,42.0,42.1,42.1,42.0,0.10000000000000142,0.10000000000000142,0.0
2024-01-03,NYC,43.0,46.4,46.4,43.0,3.3999999999999986,3.3999999999999986,0.0
2024-01-04,NYC,45.0,44.0,44.0,44.0,-1.0,-1.0,-1.0
2024-01-05,NYC,37.0,37.4,37.4,37.0,0.3999999999999986,0.3999999999999986,0.0
2024-01-06,NYC,38.0,36.9,36.9,38.0,-1.1000000000000014,-1.1000000000000014,0.0
2024-01-07,NYC,38.0,37.5,37.5,38.0,-0.5,-0.5,0.0
2024-01-08,NYC,45.0,43.1,43.1,44.6,-1.8999999999999986,-1.8999999999999986,-0.3999999999999986
2024-01-09,NYC,57.0,54.9,54.9,57.0,-2.1000000000000014,-2.1000000000000014,0.0
2024-01-10,NYC,57.0,56.8,56.8,57.0,-0.20000000000000284,-0.20000000000000284,0.0
2024-01-11,NYC,47.0,46.1,46.1,46.0,-0.8999999999999986,-0.8999999999999986,-1.0
2024-01-12,NYC,50.0,46.7,46.7,50.0,-3.299999999999997,-3.299999999999997,0.0
2024-01-13,NYC,60.0,58.0,58.0,60.0,-2.0,-2.0,0.0
2024-01-14,NYC,44.0,42.6,42.6,43.0,-1.3999999999999986,-1.3999999999999986,-1.0
2024-01-15,NYC,29.0,30.5,30.5,29.0,1.5,1.5,0.0
2024-01-16,NYC,32.0,30.6,30.6,31.0,-1.3999999999999986,-1.3999999999999986,-1.0
2024-01-17,NYC,24.0,24.4,24.4,24.0,0.3999999999999986,0.3999999999999986,0.0
2024-01-18,NYC,34.0,32.3,32.3,33.0,-1.7000000000000028,-1.7000000000000028,-1.0
2024-01-19,NYC,32.0,30.5,30.5,32.0,-1.5,-1.5,0.0
2024-01-20,NYC,26.0,25.7,25.7,25.0,-0.3000000000000007,-0.3000000000000007,-1.0
2024-01-21,NYC,31.0,29.8,29.8,31.0,-1.1999999999999993,-1.1999999999999993,0.0
2024-01-22,NYC,38.0,38.6,38.6,37.0,0.6000000000000014,0.6000000000000014,-1.0
2024-01-23,NYC,40.0,39.6,39.6,40.0,-0.3999999999999986,-0.3999999999999986,0.0
2024-01-24,NYC,48.0,41.3,41.3,47.0,-6.700000000000003,-6.700000000000003,-1.0
2024-01-25,NYC,59.0,51.0,51.0,58.0,-8.0,-8.0,-1.0
2024-01-26,NYC,46.0,46.3,46.3,46.0,0.29999999999999716,0.29999999999999716,0.0
2024-01-27,NYC,49.0,47.0,47.0,48.0,-2.0,-2.0,-1.0
2024-01-28,NYC,44.0,38.8,38.8,43.0,-5.200000000000003,-5.200000000000003,-1.0
2024-01-29,NYC,40.0,42.1,42.1,40.0,2.1000000000000014,2.1000000000000014,0.0
2024-01-30,NYC,38.0,39.5,39.5,38.0,1.5,1.5,0.0
2024-01-31,NYC,40.0,39.7,39.7,40.0,-0.29999999999999716,-0.29999999999999716,0.0
2024-02-01,NYC,46.0,47.7,47.7,46.0,1.7000000000000028,1.7000000000000028,0.0
2024-02-02,NYC,46.0,42.8,42.8,44.6,-3.200000000000003,-3.200000000000003,-1.3999999999999986
2024-02-03,NYC,43.0,42.3,42.3,43.0,-0.7000000000000028,-0.7000000000000028,0.0
2024-02-04,NYC,46.0,45.6,45.6,46.0,-0.3999999999999986,-0.3999999999999986,0.0
2024-02-05,NYC,45.0,44.2,44.2,44.0,-0.7999999999999972,-0.7999999999999972,-1.0
2024-02-06,NYC,42.0,41.9,41.9,41.0,-0.10000000000000142,-0.10000000000000142,-1.0
2024-02-07,NYC,48.0,46.5,46.5,47.0,-1.5,-1.5,-1.0
2024-02-08,NYC,53.0,49.8,49.8,52.0,-3.200000000000003,-3.200000000000003,-1.0
2024-02-09,NYC,55.0,52.1,52.1,54.0,-2.8999999999999986,-2.8999999999999986,-1.0
2024-02-10,NYC,60.0,60.3,60.3,59.0,0.29999999999999716,0.29999999999999716,-1.0
2024-02-11,NYC,56.0,48.0,48.0,56.0,-8.0,-8.0,0.0
2024-02-12,NYC,48.0,48.6,48.6,47.0,0.6000000000000014,0.6000000000000014,-1.0
2024-02-13,NYC,41.0,38.8,38.8,40.0,-2.200000000000003,-2.200000000000003,-1.0
2024-02-14,NYC,38.0,32.5,32.5,38.0,-5.5,-5.5,0.0
2024-02-15,NYC,39.0,35.0,35.0,39.0,-4.0,-4.0,0.0
2024-02-16,NYC,43.0,37.9,37.9,42.0,-5.100000000000001,-5.100000000000001,-1.0
2024-02-17,NYC,36.0,35.9,35.9,36.0,-0.10000000000000142,-0.10000000000000142,0.0
2024-02-18,NYC,40.0,38.5,38.5,40.0,-1.5,-1.5,0.0
2024-02-19,NYC,41.0,38.9,38.9,40.0,-2.1000000000000014,-2.1000000000000014,-1.0
2024-02-20,NYC,40.0,36.6,36.6,39.0,-3.3999999999999986,-3.3999999999999986,-1.0
2024-02-21,NYC,43.0,40.4,40.4,43.0,-2.6000000000000014,-2.6000000000000014,0.0
2024-02-22,NYC,45.0,44.0,44.0,45.0,-1.0,-1.0,0.0
2024-02-23,NYC,47.0,45.7,45.7,47.0,-1.2999999999999972,-1.2999999999999972,0.0
2024-02-24,NYC,44.0,42.0,42.0,44.0,-2.0,-2.0,0.0
2024-02-25,NYC,41.0,39.7,39.7,40.0,-1.2999999999999972,-1.2999999999999972,-1.0
2024-02-26,NYC,55.0,52.4,52.4,54.0,-2.6000000000000014,-2.6000000000000014,-1.0
2024-02-27,NYC,55.0,56.8,56.8,55.0,1.7999999999999972,1.7999999999999972,0.0
2024-02-28,NYC,62.0,62.5,62.5,61.0,0.5,0.5,-1.0
2024-02-29,NYC,43.0,43.1,43.1,41.0,0.10000000000000142,0.10000000000000142,-2.0
2024-03-01,NYC,48.0,42.7,42.7,47.0,-5.299999999999997,-5.299999999999997,-1.0
2024-03-02,NYC,55.0,50.5,50.5,55.4,-4.5,-4.5,0.3999999999999986
2024-03-03,NYC,68.0,65.3,65.3,67.0,-2.700000000000003,-2.700000000000003,-1.0
2024-03-04,NYC,59.0,58.0,58.0,59.0,-1.0,-1.0,0.0
2024-03-05,NYC,49.0,46.5,46.5,49.0,-2.5,-2.5,0.0
2024-03-06,NYC,53.0,49.7,49.7,53.0,-3.299999999999997,-3.299999999999997,0.0
2024-03-07,NYC,54.0,54.5,54.5,54.0,0.5,0.5,0.0
2024-03-08,NYC,57.0,54.5,54.5,56.0,-2.5,-2.5,-1.0
2024-03-09,NYC,49.0,45.7,45.7,49.0,-3.299999999999997,-3.299999999999997,0.0
2024-03-10,NYC,51.0,51.3,51.3,50.0,0.29999999999999716,0.29999999999999716,-1.0
2024-03-11,NYC,52.0,49.4,49.4,52.0,-2.6000000000000014,-2.6000000000000014,0.0
2024-03-12,NYC,66.0,62.9,62.9,66.0,-3.1000000000000014,-3.1000000000000014,0.0
2024-03-13,NYC,62.0,60.0,60.0,61.0,-2.0,-2.0,-1.0
2024-03-14,NYC,74.0,69.7,69.7,73.0,-4.299999999999997,-4.299999999999997,-1.0
2024-03-15,NYC,73.0,69.8,69.8,71.0,-3.200000000000003,-3.200000000000003,-2.0
2024-03-16,NYC,61.0,57.5,57.5,61.0,-3.5,-3.5,0.0
2024-03-17,NYC,63.0,59.6,59.6,62.0,-3.3999999999999986,-3.3999999999999986,-1.0
2024-03-18,NYC,51.0,47.9,47.9,49.0,-3.1000000000000014,-3.1000000000000014,-2.0
2024-03-19,NYC,48.0,45.0,45.0,48.0,-3.0,-3.0,0.0
2024-03-20,NYC,57.0,51.8,51.8,56.0,-5.200000000000003,-5.200000000000003,-1.0
2024-03-21,NYC,43.0,41.4,41.4,42.0,-1.6000000000000014,-1.6000000000000014,-1.0
2024-03-22,NYC,46.0,42.4,42.4,44.0,-3.6000000000000014,-3.6000000000000014,-2.0
2024-03-23,NYC,50.0,48.7,48.7,50.0,-1.2999999999999972,-1.2999999999999972,0.0
2024-03-24,NYC,48.0,47.0,47.0,48.0,-1.0,-1.0,0.0
2024-03-25,NYC,53.0,50.5,50.5,51.0,-2.5,-2.5,-2.0
2024-03-26,NYC,53.0,49.9,49.9,53.0,-3.1000000000000014,-3.1000000000000014,0.0
2024-03-27,NYC,52.0,50.6,50.6,52.0,-1.3999999999999986,-1.3999999999999986,0.0
2024-03-28,NYC,51.0,50.8,50.8,51.0,-0.20000000000000284,-0.20000000000000284,0.0
2024-03-29,NYC,56.0,54.5,54.5,56.0,-1.5,-1.5,0.0
2024-03-30,NYC,62.0,57.8,57.8,61.0,-4.200000000000003,-4.200000000000003,-1.0
2024-03-31,NYC,62.0,60.1,60.1,61.0,-1.8999999999999986,-1.8999999999999986,-1.0
2024-04-01,NYC,54.0,53.0,53.0,54.0,-1.0,-1.0,0.0
2024-04-02,NYC,51.0,48.1,48.1,51.0,-2.8999999999999986,-2.8999999999999986,0.0
2024-04-03,NYC,45.0,43.7,43.7,44.6,-1.2999999999999972,-1.2999999999999972,-0.3999999999999986
2024-04-04,NYC,53.0,47.8,47.8,52.0,-5.200000000000003,-5.200000000000003,-1.0
2024-04-05,NYC,50.0,48.7,48.7,49.0,-1.2999999999999972,-1.2999999999999972,-1.0
2024-04-06,NYC,54.0,52.2,52.2,53.0,-1.7999999999999972,-1.7999999999999972,-1.0
2024-04-07,NYC,60.0,57.2,57.2,59.0,-2.799999999999997,-2.799999999999997,-1.0
2024-04-08,NYC,69.0,63.8,63.8,67.0,-5.200000000000003,-5.200000000000003,-2.0
2024-04-09,NYC,80.0,74.5,74.5,78.0,-5.5,-5.5,-2.0
2024-04-10,NYC,67.0,60.9,60.9,66.0,-6.100000000000001,-6.100000000000001,-1.0
2024-04-11,NYC,61.0,63.0,63.0,61.0,2.0,2.0,0.0
2024-04-12,NYC,63.0,66.5,66.5,63.0,3.5,3.5,0.0
2024-04-13,NYC,56.0,53.9,53.9,56.0,-2.1000000000000014,-2.1000000000000014,0.0
2024-04-14,NYC,75.0,71.0,71.0,74.0,-4.0,-4.0,-1.0
2024-04-15,NYC,82.0,74.9,74.9,80.0,-7.099999999999994,-7.099999999999994,-2.0
2024-04-16,NYC,73.0,68.4,68.4,73.0,-4.599999999999994,-4.599999999999994,0.0
2024-04-17,NYC,62.0,61.2,61.2,61.0,-0.7999999999999972,-0.7999999999999972,-1.0
2024-04-18,NYC,50.0,48.5,48.5,50.0,-1.5,-1.5,0.0
2024-04-19,NYC,60.0,56.5,56.5,59.0,-3.5,-3.5,-1.0
2024-04-20,NYC,71.0,67.4,67.4,70.0,-3.5999999999999943,-3.5999999999999943,-1.0
2024-04-21,NYC,54.0,52.9,52.9,53.0,-1.1000000000000014,-1.1000000000000014,-1.0
2024-04-22,NYC,64.0,58.4,58.4,63.0,-5.600000000000001,-5.600000000000001,-1.0
2024-04-23,NYC,65.0,58.9,58.9,64.0,-6.100000000000001,-6.100000000000001,-1.0
2024-04-24,NYC,74.0,68.8,68.8,73.0,-5.200000000000003,-5.200000000000003,-1.0
2024-04-25,NYC,60.0,54.9,54.9,59.0,-5.100000000000001,-5.100000000000001,-1.0
2024-04-26,NYC,65.0,58.8,58.8,63.0,-6.200000000000003,-6.200000000000003,-2.0
2024-04-27,NYC,64.0,58.1,58.1,61.0,-5.899999999999999,-5.899999999999999,-3.0
2024-04-28,NYC,79.0,73.0,73.0,78.0,-6.0,-6.0,-1.0
2024-04-29,NYC,87.0,82.7,82.7,87.0,-4.299999999999997,-4.299999999999997,0.0
2024-04-30,NYC,66.0,71.4,71.4,66.0,5.400000000000006,5.400000000000006,0.0
2024-05-01,NYC,80.0,76.3,76.3,78.0,-3.700000000000003,-3.700000000000003,-2.0
2024-05-02,NYC,79.0,81.9,81.9,79.0,2.9000000000000057,2.9000000000000057,0.0
2024-05-03,NYC,65.0,63.1,63.1,65.0,-1.8999999999999986,-1.8999999999999986,0.0
2024-05-04,NYC,63.0,63.7,63.7,62.0,0.7000000000000028,0.7000000000000028,-1.0
2024-05-05,NYC,54.0,53.3,53.3,54.0,-0.7000000000000028,-0.7000000000000028,0.0
2024-05-06,NYC,74.0,72.3,72.3,73.0,-1.7000000000000028,-1.7000000000000028,-1.0
